window_number,window_start,window_end,best_generation,best_fitness,average_environment_score,environment_score_std,minimum_environment_score,maximum_environment_score,ga_total_feed_g,fixed_total_feed_g,feed_saved_g,feed_saved_percent,cost_saved,ga_estimated_final_abw_g,fixed_estimated_final_abw_g,abw_improvement_g,ga_fitness_score,fixed_fitness_score,fitness_improvement,growth_target_status,ga_schedule_g
139,2024-05-18,2024-05-24,177,1878.2844159900578,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.3415205426654,1050.0,143.65847945733458,13.681759948317579,3.986522804941032,21.97106411983062,21.793766059550375,0.17729806028024342,1878.2844159900574,1790.2365243115894,88.04789167846798,Target Growth Achieved,129.45;129.50;129.47;129.49;129.50;129.49;129.44
140,2024-05-19,2024-05-25,184,1878.2844911146155,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2502945692381,1050.0,143.74970543076188,13.690448136263036,3.9890543257036413,21.970914968911398,21.793766059550375,0.1771489093610228,1878.2844911146155,1790.2365243115894,88.04796680302616,Target Growth Achieved,129.47;129.49;129.48;129.46;129.42;129.44;129.48
141,2024-05-20,2024-05-26,196,1878.2852215013622,0.7665000000000005,1.1102230246251565e-16,0.7665000000000004,0.7665000000000004,906.2853048902507,1050.0,143.7146951097493,13.687113819976124,3.988082789295543,21.970980645177473,21.793766059550375,0.17721458562709813,1878.2852215013622,1790.2365243115894,88.04869718977284,Target Growth Achieved,129.50;129.48;129.48;129.44;129.47;129.47;129.44
142,2024-05-21,2024-05-27,155,1878.7873566477817,0.7681610086342233,0.004068623612203328,0.7665000000000004,0.7781270604395608,906.7975966411976,1050.0,143.20240335880237,13.638324129409748,3.973866693206766,21.97538690922827,21.79855760504674,0.1768293041815312,1878.7873566477817,1791.4520359537378,87.33532069404396,Target Growth Achieved,129.46;129.48;129.48;129.46;129.47;129.44;130.00
143,2024-05-22,2024-05-28,197,1880.9411036886922,0.7752712912087916,0.01721249332150304,0.7665000000000004,0.8162719780219782,909.0938888654048,1050.0,140.90611113459522,13.419629631866211,3.9101445839850157,21.994353272870615,21.81918350848305,0.17516976438756515,1880.9411036886927,1796.679371279759,84.26173240893377,Target Growth Achieved,129.49;129.46;129.50;129.43;129.50;130.02;131.69
144,2024-05-23,2024-05-29,159,1884.817547092729,0.7879765502354791,0.03227891749024032,0.7665000000000004,0.8554368131868133,913.0557254434743,1050.0,136.94427455652567,13.042311862526255,3.8002036189435877,22.028108540382988,21.856244629647144,0.17186391073584417,1884.8175470927292,1806.063069361581,78.7544777311482,Target Growth Achieved,129.47;129.48;129.50;129.41;130.00;131.72;133.48
145,2024-05-24,2024-05-30,159,1890.427509945914,0.8062767857142858,0.04759483556707645,0.7665000000000004,0.8946016483516479,918.8338721876618,1050.0,131.16612781233823,12.49201217260364,3.6398600467923856,22.07683861301281,21.909913822892197,0.16692479012061412,1890.4275099459135,1819.6394296133722,70.78808033254131,Target Growth Achieved,129.43;129.48;129.46;130.00;131.72;133.49;135.25
146,2024-05-25,2024-05-31,135,1896.9424740933857,0.8274910714285716,0.05725270027678669,0.7665000000000004,0.9149999999999998,925.5537189882947,1050.0,124.44628101170531,11.852026763019554,3.4533842980748197,22.133314361253916,21.97229927920432,0.16101508204959458,1896.942474093386,1864.823310128389,32.119163964996915,Target Growth Achieved,129.50;129.47;129.95;131.72;133.49;135.25;136.18
147,2024-05-26,2024-06-01,192,1903.453023506308,0.8487053571428572,0.05822699690500454,0.7665000000000004,0.9149999999999998,932.1830787146251,1050.0,117.81692128537486,11.220659170035702,3.26941956566915,22.18960776049043,22.034684735516446,0.15492302497398214,1903.4530235063073,1873.1110011964802,30.342022309827144,Target Growth Achieved,129.47;130.02;131.72;133.44;135.26;136.12;136.16
148,2024-05-27,2024-06-02,184,1909.9689632562263,0.8699196428571428,0.05101767156027957,0.7781270604395608,0.9149999999999998,938.8739716203222,1050.0,111.12602837967779,10.583431274255027,3.083747287536056,22.246044861570216,22.09707019182857,0.1489746697416443,1909.968963256226,1881.3986922645715,28.570270991654525,Target Growth Achieved,130.01;131.70;133.49;135.19;136.16;136.18;136.15
149,2024-05-28,2024-06-03,192,1915.9863683287879,0.8894729199372057,0.03615376996994708,0.8162719780219782,0.9149999999999998,945.0338849178386,1050.0,104.96611508216142,9.996772864967754,2.9128096935299794,22.298089692980334,22.154664102644333,0.1434255903360011,1915.9863683287876,1889.0458571500778,26.940511178709812,Target Growth Achieved,131.70;133.49;135.25;136.14;136.17;136.13;136.15
150,2024-05-29,2024-06-04,178,1920.3410721705325,0.9035769230769229,0.020875341463686796,0.8554368131868133,0.9149999999999998,949.4523762436647,1050.0,100.54762375633527,9.575964167270026,2.7901965592383036,22.335524703851817,22.196423655520146,0.13910104833167125,1920.3410721705322,1894.5813213045053,25.759750866026934,Target Growth Achieved,133.45;135.25;136.17;136.11;136.18;136.12;136.17
151,2024-05-30,2024-06-05,182,1922.9605156544403,0.9120859497645212,0.007137936161760333,0.8946016483516479,0.9149999999999998,952.374123208639,1050.0,97.62587679136095,9.297702551558187,2.709118080960266,22.358256472503818,22.221747990668177,0.1365084818356408,1922.9605156544405,1897.9326488304657,25.02786682397482,Target Growth Achieved,135.25;136.20;136.23;136.17;136.21;136.19;136.12
152,2024-05-31,2024-06-06,184,1923.8938187827164,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1677678488134,1050.0,96.83223215118664,9.222117347732063,2.687094442195427,22.36609559742488,22.23046425373525,0.13563134368963148,1923.8938187827162,1899.0842828361724,24.809535946543747,Target Growth Achieved,136.11;136.17;136.18;136.17;136.19;136.16;136.19
153,2024-06-01,2024-06-07,194,1923.895845454771,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.0917876315564,1050.0,96.90821236844363,9.229353558899394,2.6892028932243086,22.366008240166863,22.23046425373525,0.13554398643161392,1923.8958454547708,1899.0842828361724,24.811562618598373,Target Growth Achieved,136.15;136.17;136.17;136.14;136.18;136.15;136.14
154,2024-06-02,2024-06-08,184,1923.8932804213925,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1130110686543,1050.0,96.88698893134574,9.227332279175785,2.6886139428448423,22.3660104312442,22.23046425373525,0.13554617750894948,1923.8932804213925,1899.0842828361724,24.80899758522014,Target Growth Achieved,136.16;136.16;136.18;136.10;136.15;136.18;136.18
155,2024-06-03,2024-06-09,192,1923.8922941936023,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1426200684866,1050.0,96.85737993151338,9.224512374429846,2.687792293099495,22.366042291061287,22.23046425373525,0.13557803732603801,1923.8922941936023,1899.0842828361724,24.808011357429905,Target Growth Achieved,136.17;136.13;136.17;136.20;136.13;136.17;136.18
156,2024-06-04,2024-06-10,195,1923.8916184985535,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.0893695660759,1050.0,96.9106304339241,9.229583850849913,2.689269994541391,22.365957777195312,22.23046425373525,0.13549352346006316,1923.8916184985535,1899.0842828361724,24.807335662381092,Target Growth Achieved,136.13;136.19;136.16;136.15;136.16;136.15;136.15
157,2024-06-05,2024-06-11,200,1923.8933918268813,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.0489471581952,1050.0,96.95105284180477,9.233433603981405,2.6903917163600823,22.36591902555023,22.23046425373525,0.135454771814981,1923.8933918268815,1899.0842828361724,24.809108990709092,Target Growth Achieved,136.11;136.11;136.17;136.15;136.17;136.16;136.17
158,2024-06-06,2024-06-12,197,1923.8758799498248,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1181605850388,1050.0,96.88183941496118,9.226841849043922,2.6884710437651727,22.365824539444084,22.23046425373525,0.13536028570883474,1923.8758799498248,1899.0842828361724,24.791597113652415,Target Growth Achieved,136.12;136.17;136.18;136.22;136.13;136.11;136.19
159,2024-06-07,2024-06-13,199,1923.8913584869945,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.0453991039562,1050.0,96.95460089604376,9.23377151390893,2.6904901748652144,22.36589130200416,22.23046425373525,0.1354270482689124,1923.8913584869947,1899.0842828361724,24.8070756508223,Target Growth Achieved,136.17;136.17;136.16;136.09;136.18;136.13;136.14
160,2024-06-08,2024-06-14,142,1923.905443593126,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.185344067581,1050.0,96.81465593241899,9.22044342213514,2.6866067021246245,22.366250179150235,22.23046425373525,0.1357859254149858,1923.9054435931257,1899.0842828361724,24.821160756953304,Target Growth Achieved,136.17;136.17;136.16;136.17;136.17;136.18;136.17
161,2024-06-09,2024-06-15,171,1923.8877746183962,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.2320637675612,1050.0,96.76793623243884,9.215993926898937,2.6853102304501775,22.366121419086046,22.23046425373525,0.1356571653507963,1923.8877746183962,1899.0842828361724,24.803491782223773,Target Growth Achieved,136.23;136.17;136.15;136.18;136.17;136.17;136.15
162,2024-06-10,2024-06-16,180,1923.8886845681525,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1135481961873,1050.0,96.88645180381275,9.227281124172643,2.6885990375558038,22.365960142954293,22.23046425373525,0.13549588921904387,1923.8886845681525,1899.0842828361724,24.80440173198008,Target Growth Achieved,136.19;136.07;136.14;136.18;136.17;136.19;136.18
163,2024-06-11,2024-06-17,184,1923.9003638822915,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1763891104185,1050.0,96.82361088958146,9.221296275198235,2.6868552021858854,22.366180788055697,22.23046425373525,0.13571653432044783,1923.9003638822915,1899.0842828361724,24.816081046119052,Target Growth Achieved,136.17;136.17;136.14;136.18;136.19;136.16;136.17
164,2024-06-12,2024-06-18,180,1923.887894158037,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.006093792365,1050.0,96.99390620763495,9.237514876917615,2.6915808972618684,22.36579596961237,22.23046425373525,0.1353317158771219,1923.887894158037,1899.0842828361724,24.803611321864537,Target Growth Achieved,136.10;136.12;136.13;136.14;136.17;136.17;136.18
165,2024-06-13,2024-06-19,182,1923.887442157261,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.0892750957155,1050.0,96.9107249042845,9.229592848027096,2.689272616093895,22.365911236788534,22.23046425373525,0.13544698305328495,1923.8874421572607,1899.0842828361724,24.803159321088287,Target Growth Achieved,136.18;136.19;136.13;136.16;136.16;136.09;136.18
166,2024-06-14,2024-06-20,171,1923.8995466806484,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1271908868628,1050.0,96.87280911313724,9.225981820298784,2.6882204528895564,22.366100561939707,22.23046425373525,0.13563630820445738,1923.8995466806484,1899.0842828361724,24.81526384447602,Target Growth Achieved,136.16;136.17;136.13;136.17;136.14;136.18;136.17
167,2024-06-15,2024-06-21,200,1923.898254437147,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1521224043964,1050.0,96.84787759560356,9.223607390057483,2.687528603277997,22.3661222574231,22.23046425373525,0.1356580036878512,1923.8982544371468,1899.0842828361724,24.813971600974355,Target Growth Achieved,136.17;136.13;136.16;136.18;136.18;136.17;136.17
168,2024-06-16,2024-06-22,182,1923.885278066088,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1848669823211,1050.0,96.81513301767893,9.220488858826565,2.68661994124059,22.366025427820414,22.23046425373525,0.135561174085165,1923.8852780660882,1899.0842828361724,24.80099522991577,Target Growth Achieved,136.20;136.15;136.16;136.16;136.13;136.21;136.18
169,2024-06-17,2024-06-23,187,1923.8979096515352,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1212254181695,1050.0,96.8787745818305,9.226549960174333,2.6883859946457953,22.366073745996776,22.23046425373525,0.1356094922615263,1923.8979096515352,1899.0842828361724,24.813626815362795,Target Growth Achieved,136.18;136.16;136.14;136.14;136.18;136.16;136.17
170,2024-06-18,2024-06-24,179,1923.8951477646383,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.0665682289241,1050.0,96.9334317710759,9.231755406769134,2.6899027316473543,22.36596401799592,22.23046425373525,0.1354997642606719,1923.8951477646383,1899.0842828361724,24.81086492846589,Target Growth Achieved,136.17;136.16;136.12;136.17;136.13;136.17;136.14
171,2024-06-19,2024-06-25,176,1923.9003696297711,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.2033302619799,1050.0,96.79666973802011,9.218730451240011,2.686107585230058,22.3662198118152,22.23046425373525,0.13575555807994988,1923.9003696297711,1899.0842828361724,24.816086793598743,Target Growth Achieved,136.17;136.17;136.17;136.17;136.17;136.16;136.20
172,2024-06-20,2024-06-26,159,1923.8866212057073,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,952.9810030672942,1050.0,97.01899693270582,9.239904469781507,2.6922771648825865,22.365745541721285,22.23046425373525,0.1352812879860359,1923.8866212057073,1899.0842828361724,24.802338369534937,Target Growth Achieved,136.13;136.11;136.11;136.16;136.15;136.16;136.15
173,2024-06-21,2024-06-27,157,1923.9016282471566,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.2043191570692,1050.0,96.79568084293078,9.218636270755312,2.6860801433913295,22.366235226504994,22.23046425373525,0.1357709727697447,1923.9016282471566,1899.0842828361724,24.817345410984217,Target Growth Achieved,136.18;136.19;136.16;136.17;136.16;136.18;136.17
174,2024-06-22,2024-06-28,180,1923.8825205635835,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,952.9398525740012,1050.0,97.06014742599882,9.24382356438084,2.6934190910714655,22.36564047084544,22.23046425373525,0.13517621711019245,1923.8825205635835,1899.0842828361724,24.798237727411106,Target Growth Achieved,136.03;136.17;136.16;136.17;136.17;136.13;136.11
175,2024-06-23,2024-06-29,183,1923.8911156232425,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1043442704312,1050.0,96.89565572956883,9.228157688530365,2.688854446495533,22.365973844778214,22.23046425373525,0.13550959104296467,1923.8911156232425,1899.0842828361724,24.806832787070107,Target Growth Achieved,136.10;136.17;136.20;136.17;136.16;136.17;136.13
176,2024-06-24,2024-06-30,198,1923.895178607938,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,953.1444282645102,1050.0,96.85557173548978,9.22434016528474,2.687742115659841,22.366076954961823,22.23046425373525,0.13561270122657376,1923.895178607938,1899.0842828361724,24.810895771765672,Target Growth Achieved,136.13;136.19;136.14;136.17;136.16;136.18;136.17
177,2024-06-25,2024-07-01,192,1923.8746699370495,0.9149999999999999,1.1102230246251565e-16,0.9149999999999998,0.9149999999999998,952.8904395342199,1050.0,97.10956046578008,9.24852956816953,2.6947903029253943,22.36548178491587,22.23046425373525,0.135017531180619,1923.8746699370495,1899.0842828361724,24.79038710087707,Target Growth Achieved,136.11;136.18;136.18;136.01;136.16;136.13;136.11
